,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
STABLE_GENE_10,0.1086225216681842,0.37323265825144797,0.2155774647337938,0.4149193302265171,0.17818452697241483,0.4988736471377985,0.20524874014483024,0.3112812931205844,0.4321955084550309,0.16205393369142052,0.24567976803620156,0.45081071272484396,0.4872992332680428,0.12805939388444282,0.174215114017381,0.19776276251050445,0.07684652894325339,0.18024311596164316,0.3703208314014378,0.2822722200461001,0.07781141856271157,0.31919147933424064,0.3390958565912729,0.09606798015321555,0.029792363641992725,0.29669656028716074,0.3647149254616227,0.2637043873210209,0.16004705142606712,0.2412209186002086,0.2535314673734797,0.11502270118592656,0.23067117143047056,0.44173200684377256,0.4757878641090922,0.421085508108077,0.44417765374848744,0.35949810083049116,0.4336737397249629,0.3170251533996827,0.16410064687223513,0.10622760681550447,0.03837038732838355,0.03716128331757962,0.321199625451858,0.3124882330647611,0.22835760670020105,0.47040084202179494,0.1879831953063658,0.3068666347093929
STABLE_GENE_11,0.10425825336966943,0.4913259360535852,0.37814874804458765,0.07786802976691992,0.41211683409075645,0.32567164659671183,0.14948240090670595,0.3064739639238367,0.4891538569064772,0.4187577165450287,0.07759920227725803,0.4689874128264743,0.4203773225673408,0.19146654624130188,0.17345571217098993,0.48795910995173963,0.29646762049010444,0.24869354489873752,0.36399410287800593,0.03197680122123281,0.17885800402873164,0.0064470011240263525,0.1400146428587159,0.13377251147014474,0.2542897029281571,0.21061137242833722,0.32766366452075696,0.23154857174632343,0.308542173374831,0.4668059629571832,0.30946415711663905,0.1002758638431192,0.031105107922411945,0.1140334841299096,0.27507104393063925,0.40841610752506957,0.3907213770763792,0.4368812654196056,0.3176289000120599,0.024859767748283412,0.44099622898626883,0.46949135647170986,0.030010963590111905,0.15819756315755867,0.09806709059587115,0.1372328134908667,0.06620497881848436,0.03563517565650798,0.40176517972585535,0.4069839227666079
STABLE_GENE_12,0.19112428610429893,0.4173884085475753,0.2396163935833469,0.07860110702547007,0.4315859836319385,0.28452980239116216,0.18526665119975005,0.1876806700963694,0.4249770382792789,0.0376953174167039,0.4876269438322637,0.15845989061508609,0.12426754121969169,0.42822496900184165,0.3205334018710418,0.3055801488423134,0.3602453168340533,0.2609236208029001,0.25604640902750386,0.06274817906676977,0.38240158179259887,0.3107398027937332,0.007281595040829092,0.23333583907820765,0.29841205048194,0.190260304215635,0.1759322033726856,0.16067640856739313,0.2641370053948789,0.3030273210421251,0.34324072502469716,0.40771185524168263,0.14834413445936812,0.25526602296310913,0.18209037667381328,0.40977409821357264,0.45538635345058476,0.4661189344024962,0.4763650286607224,0.12486363620708413,0.4665567523100591,0.02968037312242272,0.4105062131608828,0.19222805585450475,0.27554526525266704,0.0021504286302150843,0.045243059968437416,0.378922296470135,0.08765910436511198,0.4036308683589546
STABLE_GENE_13,0.11656960181668302,0.14502539734482667,0.38154383509457285,0.00015251355121920218,0.258773538721876,0.14493762361598744,0.32115561171051543,0.27330145168360187,0.06605858988121727,0.18305747565864733,0.08179930334920549,0.3779273185043168,0.3698484794178154,0.21577247486180728,0.3476285565074193,0.22432650834366047,0.06435739325151174,0.2775037634080543,0.43797735697231016,0.2500330431779897,0.02598642255907463,0.03136353169987405,0.15443779334385754,0.4375885086646909,0.27717477348205694,0.07195404494689167,0.18635671754478822,0.25899706257695654,0.027970026766976464,0.36159658215819873,0.3114537436769768,0.2798751117080555,0.2601557654645256,0.38670337613181366,0.3570903652843445,0.03763896761956076,0.012968178195936042,0.06588503113172284,0.22789940618981214,0.4922114939109808,0.27054282801426843,0.4696487576177956,0.055004593109705346,0.47148285953275965,0.07203308778017398,0.3674499967094945,0.01323658680540718,0.34534430976657393,0.20698758551224566,0.4478130236979459
STABLE_GENE_14,0.125815340681242,0.14279379619682397,0.08897543654767187,0.15477046911856202,0.22106476356661775,0.49507329741354766,0.18339676764551371,0.47582430967717376,0.020621307929968025,0.37490271502158506,0.4985702232253336,0.39353701727458207,0.3597705150210122,0.2162625499046173,0.20980785146901398,0.3646031194827862,0.09455798822569267,0.458605081185905,0.48760735355090323,0.1291553019027819,0.31761064999070016,0.4590653157154698,0.1967317686490888,0.37509119022648774,0.26629492820712464,0.12873226119767567,0.2709859909333406,0.31116672822420094,0.4346899150766181,0.49620119693451964,0.4189337633358986,0.13001835692865238,0.12857296015509367,0.4845501690439335,0.20849740169089426,0.20303200038753577,0.2619489194106239,0.050901163369097446,0.1364261899480529,0.3660488840644316,0.45974173917895667,0.49799496634643575,0.31829712118400877,0.29834806646910383,0.17397073264617685,0.14833815533674882,0.3667374230021596,0.28680809145879543,0.38086744708670195,0.141609954660896
STABLE_GENE_15,0.1490223085532731,0.1950524680823859,0.03054536253489787,0.14363215867007345,0.3973333002768376,0.4192583129685624,0.329027886415395,0.19831552819412823,0.11084536755234403,0.34083615201605666,0.4795309861535074,0.07305243256470223,0.10194702921708232,0.3461830607023828,0.3959269612560558,0.11839531534620196,0.45867334703047813,0.37649189094381563,0.21823702120298216,0.12214449753922546,0.4795963591691974,0.34480391426634754,0.38151620831404054,0.11867275082705903,0.3637564422263944,0.3955372201660923,0.17426095862607938,0.1145721673422711,0.24960721413379233,0.45385782698543026,0.21983206801112093,0.429525539693307,0.3829835035969508,0.16457804776796697,0.03904832627406163,0.05432351288709353,0.07248970151309075,0.13848457048204094,0.29783531101437294,0.21301523658593552,0.24236144373049556,0.23803237179267772,0.03710221061478031,0.0072958588858655915,0.41015439350506894,0.06172212623860235,0.16287766275335291,0.28411703966226903,0.18305493999129369,0.22251937260456017
STABLE_GENE_16,0.3953748690714081,0.3880909951740749,0.2756254769312612,0.40800611981941487,0.2683321840009248,0.20336197959393582,0.22673035187747204,0.280272061601471,0.35225772874606737,0.16550742679015573,0.17962054726999277,0.4824043932537186,0.3251949339073892,0.13213895985102436,0.44724657668047174,0.05947766714038316,0.14544899211630025,0.3856072920514323,0.30402381673414836,0.3598232368355466,0.42733435015180216,0.18722745629007953,0.4808755758427609,0.4742744671834218,0.46309040169171767,0.4352194957585918,0.4684450550231816,0.28414754004574516,0.3676093226267651,0.19897187366403501,0.19929780917535223,0.002356719578078037,0.10001897646839358,0.11579454665125116,0.10106467456447171,0.40951072262717914,0.4350029816678744,0.0679480445625193,0.22837747994682334,0.2483880276095074,0.4513702139782776,0.377128061402695,0.33403202562518325,0.357350504462284,0.10084938981478608,0.27624305438957025,0.35495647891131155,0.30530690431893975,0.06821897692162748,0.3341307669432736
STABLE_GENE_17,0.29215040852397645,0.29974976768961403,0.4500348009119894,0.10896071608597174,0.45826160344722033,0.3354686116395153,0.04327857789156253,0.08910334946649778,0.1720862618969612,0.1317607041719855,0.297150779734082,0.378601331265609,0.28756968041666964,0.28294403072043134,0.2892882368529981,0.05042921048420096,0.4343440377911733,0.2916307367350332,0.15626946397794822,0.2726709378476879,0.08642671195093815,0.3739645268968229,0.07296549281464065,0.18072727532282284,0.4065357568675469,0.41542861047075375,0.24659672124557608,0.22057047594689466,0.26343368680032303,0.024182364546153523,0.15908725598521728,0.16948183756752905,0.2326088150782259,0.13353475444430363,0.3445252446354365,0.2167939324843965,0.04933951316302376,0.45696539690181354,0.12494389293918357,0.3812398519265123,0.05875405728141181,0.01603798436975956,0.06516856195959442,0.007027986005248177,0.20426118508360225,0.26649245554436773,0.27405801340544267,0.1373398460890929,0.10546989380597227,0.260443633730303
STABLE_GENE_18,0.4381808930227375,0.41988288642338073,0.49502015951030287,0.43202965593175746,0.08707515627107015,0.3564345016321,0.3406808637334474,0.3691277748616954,0.02117598684860117,0.13950000730828888,0.021658494647618265,0.4052353327444514,0.26766122418435834,0.016018369177487335,0.030301726449379285,0.11467743334923974,0.17325108789211058,0.45048751851813873,0.0003354115283854542,0.4698883156335668,0.2976856938821765,0.3632107874512216,0.07468254752019066,0.312126671954007,0.41868423659291537,0.010914228796086556,0.06838307801134702,0.21068931739401364,0.09763140113045338,0.22202609245298777,0.07134322397061615,0.2912606039547697,0.3093528937533631,0.16714478421403745,0.48911168584178205,0.21669545155157816,0.27373831905843937,0.2534898859175528,0.3564916384743993,0.3379320963225416,0.18038389316633813,0.08085460362650188,0.2054988911380553,0.4294394449896017,0.3502984834352183,0.06771865371928698,0.03353934264475705,0.06510635678458715,0.4340598921122991,0.20421733017565435
STABLE_GENE_19,0.139738628369324,0.07802947349370559,0.10783317994070857,0.02206260102872548,0.23002569982670457,0.1536774681805248,0.3262103260183037,0.37995849874729837,0.12167173903234274,0.008377507523663175,0.49978361704660285,0.3554665781068717,0.4576090034406317,0.442373609843588,0.15957771416210625,0.15602992341821248,0.27404727090551667,0.04329983135901727,0.3911244618825692,0.10793957279471345,0.4200380055885427,0.11173572784638985,0.4854575733746855,0.2510338335062165,0.1970279227075794,0.1630579608888293,0.3276719399556021,0.33378022461497386,0.37296670256315156,0.461098683234432,0.15083435680450175,0.3812210434784021,0.3292217350089211,0.38774917124650415,0.09697086559357526,0.03079068951502295,0.20795391843359756,0.12457817179959063,0.2895531654707256,0.10985645120085097,0.20671800199583595,0.34842498945791617,0.3003134291153044,0.12521846820532728,0.47725154134315345,0.2792757723388879,0.38304295440394326,0.49280161251969035,0.14175595955245196,0.31280147819146314
